text,labels
'135 277 [SEP] [MASK]','277'
'135 182 [SEP] [MASK]','182'
'135 102 [SEP] [MASK]','135'
'135 66 [SEP] [MASK]','135'
'135 315 [SEP] [MASK]','315'
'135 235 [SEP] [MASK]','235'
'135 327 [SEP] [MASK]','327'
'135 28 [SEP] [MASK]','135'
'135 13 [SEP] [MASK]','135'
'135 216 [SEP] [MASK]','216'
'135 223 [SEP] [MASK]','223'
'135 63 [SEP] [MASK]','135'
'135 45 [SEP] [MASK]','135'
'135 152 [SEP] [MASK]','152'
'135 272 [SEP] [MASK]','272'
'135 69 [SEP] [MASK]','135'
'135 53 [SEP] [MASK]','135'
'135 265 [SEP] [MASK]','265'
'135 30 [SEP] [MASK]','135'
'135 5 [SEP] [MASK]','135'
'135 109 [SEP] [MASK]','135'
'135 179 [SEP] [MASK]','179'
'135 60 [SEP] [MASK]','135'
'135 9 [SEP] [MASK]','135'
'135 94 [SEP] [MASK]','135'
'135 90 [SEP] [MASK]','135'
'135 145 [SEP] [MASK]','145'
'135 18 [SEP] [MASK]','135'
'135 201 [SEP] [MASK]','201'
'135 324 [SEP] [MASK]','324'
'135 200 [SEP] [MASK]','200'
'135 75 [SEP] [MASK]','135'
'135 189 [SEP] [MASK]','189'
'135 208 [SEP] [MASK]','208'
'135 267 [SEP] [MASK]','267'
'135 29 [SEP] [MASK]','135'
'135 211 [SEP] [MASK]','211'
'135 298 [SEP] [MASK]','298'
'135 281 [SEP] [MASK]','281'
'135 56 [SEP] [MASK]','135'
'135 194 [SEP] [MASK]','194'
'135 175 [SEP] [MASK]','175'
'135 301 [SEP] [MASK]','301'
'135 144 [SEP] [MASK]','144'
'135 232 [SEP] [MASK]','232'
'135 236 [SEP] [MASK]','236'
'135 155 [SEP] [MASK]','155'
'135 93 [SEP] [MASK]','135'
'135 191 [SEP] [MASK]','191'
'135 140 [SEP] [MASK]','140'
'135 65 [SEP] [MASK]','135'
'135 35 [SEP] [MASK]','135'
'135 337 [SEP] [MASK]','337'
'135 78 [SEP] [MASK]','135'
'135 150 [SEP] [MASK]','150'
'135 154 [SEP] [MASK]','154'
'135 119 [SEP] [MASK]','135'
'135 139 [SEP] [MASK]','139'
'135 81 [SEP] [MASK]','135'
'135 73 [SEP] [MASK]','135'
'135 142 [SEP] [MASK]','142'
'135 8 [SEP] [MASK]','135'
'135 87 [SEP] [MASK]','135'
'135 51 [SEP] [MASK]','135'
'135 233 [SEP] [MASK]','233'
'135 317 [SEP] [MASK]','317'
'135 331 [SEP] [MASK]','331'
'135 300 [SEP] [MASK]','300'
'135 339 [SEP] [MASK]','339'
'135 243 [SEP] [MASK]','243'
'135 106 [SEP] [MASK]','135'
'135 86 [SEP] [MASK]','135'
'135 323 [SEP] [MASK]','323'
'135 111 [SEP] [MASK]','135'
'135 314 [SEP] [MASK]','314'
'135 302 [SEP] [MASK]','302'
'135 104 [SEP] [MASK]','135'
'135 273 [SEP] [MASK]','273'
'135 280 [SEP] [MASK]','280'
'135 252 [SEP] [MASK]','252'
'135 127 [SEP] [MASK]','135'
'135 113 [SEP] [MASK]','135'
'135 100 [SEP] [MASK]','135'
'135 258 [SEP] [MASK]','258'
'135 156 [SEP] [MASK]','156'
'135 163 [SEP] [MASK]','163'
'135 180 [SEP] [MASK]','180'
'135 326 [SEP] [MASK]','326'
'135 239 [SEP] [MASK]','239'
'135 325 [SEP] [MASK]','325'
'135 193 [SEP] [MASK]','193'
'135 157 [SEP] [MASK]','157'
'135 178 [SEP] [MASK]','178'
'135 222 [SEP] [MASK]','222'
'135 136 [SEP] [MASK]','136'
'135 34 [SEP] [MASK]','135'
'135 268 [SEP] [MASK]','268'
'135 33 [SEP] [MASK]','135'
'135 146 [SEP] [MASK]','146'
'135 340 [SEP] [MASK]','340'
'135 225 [SEP] [MASK]','225'
'135 261 [SEP] [MASK]','261'
'135 262 [SEP] [MASK]','262'
'135 96 [SEP] [MASK]','135'
'135 49 [SEP] [MASK]','135'
'135 0 [SEP] [MASK]','135'
'135 306 [SEP] [MASK]','306'
'135 143 [SEP] [MASK]','143'
'135 22 [SEP] [MASK]','135'
'135 68 [SEP] [MASK]','135'
'135 198 [SEP] [MASK]','198'
'135 328 [SEP] [MASK]','328'
'135 91 [SEP] [MASK]','135'
'135 221 [SEP] [MASK]','221'
'135 37 [SEP] [MASK]','135'
'135 48 [SEP] [MASK]','135'
'135 185 [SEP] [MASK]','185'
'135 17 [SEP] [MASK]','135'
'135 44 [SEP] [MASK]','135'
'135 217 [SEP] [MASK]','217'
'135 26 [SEP] [MASK]','135'
'135 128 [SEP] [MASK]','135'
'135 125 [SEP] [MASK]','135'
'135 36 [SEP] [MASK]','135'
'135 204 [SEP] [MASK]','204'
'135 215 [SEP] [MASK]','215'
'135 31 [SEP] [MASK]','135'
'135 2 [SEP] [MASK]','135'
'135 330 [SEP] [MASK]','330'
'135 320 [SEP] [MASK]','320'
'135 21 [SEP] [MASK]','135'
'135 126 [SEP] [MASK]','135'
'135 287 [SEP] [MASK]','287'
'135 76 [SEP] [MASK]','135'
'135 176 [SEP] [MASK]','176'
'135 166 [SEP] [MASK]','166'
'135 249 [SEP] [MASK]','249'
'135 83 [SEP] [MASK]','135'
'135 187 [SEP] [MASK]','187'
'135 188 [SEP] [MASK]','188'
'135 229 [SEP] [MASK]','229'
'135 115 [SEP] [MASK]','135'
'135 117 [SEP] [MASK]','135'
'135 290 [SEP] [MASK]','290'
'135 167 [SEP] [MASK]','167'
'135 318 [SEP] [MASK]','318'
'135 316 [SEP] [MASK]','316'
'135 165 [SEP] [MASK]','165'
'135 147 [SEP] [MASK]','147'
'135 231 [SEP] [MASK]','231'
'135 263 [SEP] [MASK]','263'
'135 151 [SEP] [MASK]','151'
'135 278 [SEP] [MASK]','278'
'135 205 [SEP] [MASK]','205'
'135 304 [SEP] [MASK]','304'
'135 64 [SEP] [MASK]','135'
'135 67 [SEP] [MASK]','135'
'135 212 [SEP] [MASK]','212'
'135 241 [SEP] [MASK]','241'
'135 291 [SEP] [MASK]','291'
'135 153 [SEP] [MASK]','153'
'135 161 [SEP] [MASK]','161'
'135 257 [SEP] [MASK]','257'
'135 12 [SEP] [MASK]','135'
'135 338 [SEP] [MASK]','338'
'135 99 [SEP] [MASK]','135'
'135 246 [SEP] [MASK]','246'
'135 242 [SEP] [MASK]','242'
'135 309 [SEP] [MASK]','309'
'135 118 [SEP] [MASK]','135'
'135 169 [SEP] [MASK]','169'
'135 95 [SEP] [MASK]','135'
'135 137 [SEP] [MASK]','137'
'135 170 [SEP] [MASK]','170'
'135 61 [SEP] [MASK]','135'
'135 4 [SEP] [MASK]','135'
'135 184 [SEP] [MASK]','184'
'135 275 [SEP] [MASK]','275'
'135 6 [SEP] [MASK]','135'
'135 3 [SEP] [MASK]','135'
'135 108 [SEP] [MASK]','135'
'135 121 [SEP] [MASK]','135'
'135 149 [SEP] [MASK]','149'
'135 160 [SEP] [MASK]','160'
'135 202 [SEP] [MASK]','202'
'135 220 [SEP] [MASK]','220'
'135 173 [SEP] [MASK]','173'
'135 319 [SEP] [MASK]','319'
'135 158 [SEP] [MASK]','158'
'135 196 [SEP] [MASK]','196'
'135 335 [SEP] [MASK]','335'
'135 266 [SEP] [MASK]','266'
'135 107 [SEP] [MASK]','135'
'135 89 [SEP] [MASK]','135'
'135 133 [SEP] [MASK]','135'
'135 213 [SEP] [MASK]','213'
'325 329 [SEP] [MASK]','329'
'325 245 [SEP] [MASK]','325'
'325 82 [SEP] [MASK]','325'
'325 134 [SEP] [MASK]','325'
'325 50 [SEP] [MASK]','325'
'325 123 [SEP] [MASK]','325'
'325 88 [SEP] [MASK]','325'
'325 293 [SEP] [MASK]','325'
'325 210 [SEP] [MASK]','325'
'325 46 [SEP] [MASK]','325'
'325 305 [SEP] [MASK]','325'
'325 334 [SEP] [MASK]','334'
'325 321 [SEP] [MASK]','325'
'325 311 [SEP] [MASK]','325'
'325 55 [SEP] [MASK]','325'
'325 20 [SEP] [MASK]','325'
'325 279 [SEP] [MASK]','325'
'325 253 [SEP] [MASK]','325'
'325 206 [SEP] [MASK]','325'
'325 214 [SEP] [MASK]','325'
'325 43 [SEP] [MASK]','325'
'325 42 [SEP] [MASK]','325'
'325 39 [SEP] [MASK]','325'
'325 103 [SEP] [MASK]','325'
'325 264 [SEP] [MASK]','325'
'325 116 [SEP] [MASK]','325'
'325 303 [SEP] [MASK]','325'
'325 7 [SEP] [MASK]','325'
'325 192 [SEP] [MASK]','325'
'325 332 [SEP] [MASK]','332'
'325 199 [SEP] [MASK]','325'
'325 312 [SEP] [MASK]','325'
'325 186 [SEP] [MASK]','325'
'325 333 [SEP] [MASK]','333'
'325 27 [SEP] [MASK]','325'
'325 124 [SEP] [MASK]','325'
'325 52 [SEP] [MASK]','325'
'325 336 [SEP] [MASK]','336'
'325 313 [SEP] [MASK]','325'
'325 72 [SEP] [MASK]','325'
'325 148 [SEP] [MASK]','325'
'325 79 [SEP] [MASK]','325'
'325 277 [SEP] [MASK]','325'
'325 182 [SEP] [MASK]','325'
'325 102 [SEP] [MASK]','325'
'325 66 [SEP] [MASK]','325'
'325 315 [SEP] [MASK]','325'
'325 235 [SEP] [MASK]','325'
'325 327 [SEP] [MASK]','327'
'325 28 [SEP] [MASK]','325'
'325 13 [SEP] [MASK]','325'
'325 216 [SEP] [MASK]','325'
'325 223 [SEP] [MASK]','325'
'325 63 [SEP] [MASK]','325'
'325 45 [SEP] [MASK]','325'
'325 152 [SEP] [MASK]','325'
'325 272 [SEP] [MASK]','325'
'325 69 [SEP] [MASK]','325'
'325 53 [SEP] [MASK]','325'
'325 265 [SEP] [MASK]','325'
'325 30 [SEP] [MASK]','325'
'325 5 [SEP] [MASK]','325'
'325 109 [SEP] [MASK]','325'
'325 179 [SEP] [MASK]','325'
'325 60 [SEP] [MASK]','325'
'325 9 [SEP] [MASK]','325'
'325 94 [SEP] [MASK]','325'
'325 90 [SEP] [MASK]','325'
'325 145 [SEP] [MASK]','325'
'325 18 [SEP] [MASK]','325'
'325 201 [SEP] [MASK]','325'
'325 324 [SEP] [MASK]','325'
'325 200 [SEP] [MASK]','325'
'325 75 [SEP] [MASK]','325'
'325 189 [SEP] [MASK]','325'
'325 208 [SEP] [MASK]','325'
'325 267 [SEP] [MASK]','325'
'325 29 [SEP] [MASK]','325'
'325 211 [SEP] [MASK]','325'
'325 298 [SEP] [MASK]','325'
'325 281 [SEP] [MASK]','325'
'325 56 [SEP] [MASK]','325'
'325 194 [SEP] [MASK]','325'
'325 175 [SEP] [MASK]','325'
'325 301 [SEP] [MASK]','325'
'325 144 [SEP] [MASK]','325'
'325 232 [SEP] [MASK]','325'
'325 236 [SEP] [MASK]','325'
'325 155 [SEP] [MASK]','325'
'325 93 [SEP] [MASK]','325'
'325 191 [SEP] [MASK]','325'
'325 140 [SEP] [MASK]','325'
'325 65 [SEP] [MASK]','325'
'325 35 [SEP] [MASK]','325'
'325 337 [SEP] [MASK]','337'
'325 78 [SEP] [MASK]','325'
'325 150 [SEP] [MASK]','325'
'325 154 [SEP] [MASK]','325'
'325 119 [SEP] [MASK]','325'
'325 139 [SEP] [MASK]','325'
'325 81 [SEP] [MASK]','325'
'325 73 [SEP] [MASK]','325'
'325 142 [SEP] [MASK]','325'
'325 8 [SEP] [MASK]','325'
'325 87 [SEP] [MASK]','325'
'325 51 [SEP] [MASK]','325'
'325 233 [SEP] [MASK]','325'
'325 317 [SEP] [MASK]','325'
'325 331 [SEP] [MASK]','331'
'325 300 [SEP] [MASK]','325'
'325 339 [SEP] [MASK]','339'
'325 243 [SEP] [MASK]','325'
'325 106 [SEP] [MASK]','325'
'325 86 [SEP] [MASK]','325'
'325 323 [SEP] [MASK]','325'
'325 111 [SEP] [MASK]','325'
'325 314 [SEP] [MASK]','325'
'325 302 [SEP] [MASK]','325'
'325 104 [SEP] [MASK]','325'
'325 273 [SEP] [MASK]','325'
'325 280 [SEP] [MASK]','325'
'325 252 [SEP] [MASK]','325'
'325 127 [SEP] [MASK]','325'
'325 113 [SEP] [MASK]','325'
'325 100 [SEP] [MASK]','325'
'325 258 [SEP] [MASK]','325'
'325 156 [SEP] [MASK]','325'
'325 163 [SEP] [MASK]','325'
'325 180 [SEP] [MASK]','325'
'325 326 [SEP] [MASK]','326'
'325 239 [SEP] [MASK]','325'
'325 135 [SEP] [MASK]','325'
'325 193 [SEP] [MASK]','325'
'325 157 [SEP] [MASK]','325'
'325 178 [SEP] [MASK]','325'
'325 222 [SEP] [MASK]','325'
'325 136 [SEP] [MASK]','325'
'325 34 [SEP] [MASK]','325'
'325 268 [SEP] [MASK]','325'
'325 33 [SEP] [MASK]','325'
'325 146 [SEP] [MASK]','325'
'325 340 [SEP] [MASK]','340'
'325 225 [SEP] [MASK]','325'
'325 261 [SEP] [MASK]','325'
'325 262 [SEP] [MASK]','325'
'325 96 [SEP] [MASK]','325'
'325 49 [SEP] [MASK]','325'
'325 0 [SEP] [MASK]','325'
'325 306 [SEP] [MASK]','325'
'325 143 [SEP] [MASK]','325'
'325 22 [SEP] [MASK]','325'
'325 68 [SEP] [MASK]','325'
'325 198 [SEP] [MASK]','325'
'325 328 [SEP] [MASK]','328'
'325 91 [SEP] [MASK]','325'
'325 221 [SEP] [MASK]','325'
'325 37 [SEP] [MASK]','325'
'325 48 [SEP] [MASK]','325'
'325 185 [SEP] [MASK]','325'
'325 17 [SEP] [MASK]','325'
'325 44 [SEP] [MASK]','325'
'325 217 [SEP] [MASK]','325'
'325 26 [SEP] [MASK]','325'
'325 128 [SEP] [MASK]','325'
'325 125 [SEP] [MASK]','325'
'325 36 [SEP] [MASK]','325'
'325 204 [SEP] [MASK]','325'
'325 215 [SEP] [MASK]','325'
'325 31 [SEP] [MASK]','325'
'325 2 [SEP] [MASK]','325'
'325 330 [SEP] [MASK]','330'
'325 320 [SEP] [MASK]','325'
'325 21 [SEP] [MASK]','325'
'325 126 [SEP] [MASK]','325'
'325 287 [SEP] [MASK]','325'
'325 76 [SEP] [MASK]','325'
'325 176 [SEP] [MASK]','325'
'325 166 [SEP] [MASK]','325'
'325 249 [SEP] [MASK]','325'
'325 83 [SEP] [MASK]','325'
'325 187 [SEP] [MASK]','325'
'325 188 [SEP] [MASK]','325'
'325 229 [SEP] [MASK]','325'
'325 115 [SEP] [MASK]','325'
'325 117 [SEP] [MASK]','325'
'325 290 [SEP] [MASK]','325'
'325 167 [SEP] [MASK]','325'
'325 318 [SEP] [MASK]','325'
'325 316 [SEP] [MASK]','325'
'325 165 [SEP] [MASK]','325'
'325 147 [SEP] [MASK]','325'
'325 231 [SEP] [MASK]','325'
'325 263 [SEP] [MASK]','325'
'325 151 [SEP] [MASK]','325'
'325 278 [SEP] [MASK]','325'
'325 205 [SEP] [MASK]','325'
'325 304 [SEP] [MASK]','325'
'325 64 [SEP] [MASK]','325'
'325 67 [SEP] [MASK]','325'
'325 212 [SEP] [MASK]','325'
'325 241 [SEP] [MASK]','325'
'325 291 [SEP] [MASK]','325'
'325 153 [SEP] [MASK]','325'
'325 161 [SEP] [MASK]','325'
'325 257 [SEP] [MASK]','325'
'325 12 [SEP] [MASK]','325'
'325 338 [SEP] [MASK]','338'
'325 99 [SEP] [MASK]','325'
'325 246 [SEP] [MASK]','325'
'325 242 [SEP] [MASK]','325'
'325 309 [SEP] [MASK]','325'
'325 118 [SEP] [MASK]','325'
'325 169 [SEP] [MASK]','325'
'325 95 [SEP] [MASK]','325'
'325 137 [SEP] [MASK]','325'
'325 170 [SEP] [MASK]','325'
'325 61 [SEP] [MASK]','325'
'325 4 [SEP] [MASK]','325'
'325 184 [SEP] [MASK]','325'
'325 275 [SEP] [MASK]','325'
'325 6 [SEP] [MASK]','325'
'325 3 [SEP] [MASK]','325'
'325 108 [SEP] [MASK]','325'
'325 121 [SEP] [MASK]','325'
'325 149 [SEP] [MASK]','325'
'325 160 [SEP] [MASK]','325'
'325 202 [SEP] [MASK]','325'
'325 220 [SEP] [MASK]','325'
'325 173 [SEP] [MASK]','325'
'325 319 [SEP] [MASK]','325'
'325 158 [SEP] [MASK]','325'
'325 196 [SEP] [MASK]','325'
'325 335 [SEP] [MASK]','335'
'325 266 [SEP] [MASK]','325'
'325 107 [SEP] [MASK]','325'
'325 89 [SEP] [MASK]','325'
'325 133 [SEP] [MASK]','325'
'325 213 [SEP] [MASK]','325'
'193 329 [SEP] [MASK]','329'
'193 245 [SEP] [MASK]','245'
'193 82 [SEP] [MASK]','193'
'193 134 [SEP] [MASK]','193'
'193 50 [SEP] [MASK]','193'
'193 123 [SEP] [MASK]','193'
'193 88 [SEP] [MASK]','193'
'193 293 [SEP] [MASK]','293'
'193 210 [SEP] [MASK]','210'
'193 46 [SEP] [MASK]','193'
'193 305 [SEP] [MASK]','305'
'193 334 [SEP] [MASK]','334'
'193 321 [SEP] [MASK]','321'
'193 311 [SEP] [MASK]','311'
'193 55 [SEP] [MASK]','193'
'193 20 [SEP] [MASK]','193'
'193 279 [SEP] [MASK]','279'
'193 253 [SEP] [MASK]','253'
'193 206 [SEP] [MASK]','206'
'193 214 [SEP] [MASK]','214'
'193 43 [SEP] [MASK]','193'
'193 42 [SEP] [MASK]','193'
'193 39 [SEP] [MASK]','193'
'193 103 [SEP] [MASK]','193'
'193 264 [SEP] [MASK]','264'
'193 116 [SEP] [MASK]','193'
'193 303 [SEP] [MASK]','303'
'193 7 [SEP] [MASK]','193'
'193 192 [SEP] [MASK]','193'
'193 332 [SEP] [MASK]','332'
'193 199 [SEP] [MASK]','199'
'193 312 [SEP] [MASK]','312'
'193 186 [SEP] [MASK]','193'
'193 333 [SEP] [MASK]','333'
'193 27 [SEP] [MASK]','193'
'193 124 [SEP] [MASK]','193'
'193 52 [SEP] [MASK]','193'
'193 336 [SEP] [MASK]','336'
'193 313 [SEP] [MASK]','313'
'193 72 [SEP] [MASK]','193'
'193 148 [SEP] [MASK]','193'
'193 79 [SEP] [MASK]','193'
'193 277 [SEP] [MASK]','277'
'193 182 [SEP] [MASK]','193'
'193 102 [SEP] [MASK]','193'
'193 66 [SEP] [MASK]','193'
'193 315 [SEP] [MASK]','315'
'193 235 [SEP] [MASK]','235'
'193 327 [SEP] [MASK]','327'
'193 28 [SEP] [MASK]','193'
'193 13 [SEP] [MASK]','193'
'193 216 [SEP] [MASK]','216'
'193 223 [SEP] [MASK]','223'
'193 63 [SEP] [MASK]','193'
'193 45 [SEP] [MASK]','193'
'193 152 [SEP] [MASK]','193'
'193 272 [SEP] [MASK]','272'
'193 69 [SEP] [MASK]','193'
'193 53 [SEP] [MASK]','193'
'193 265 [SEP] [MASK]','265'
'193 30 [SEP] [MASK]','193'
'193 5 [SEP] [MASK]','193'
'193 109 [SEP] [MASK]','193'
'193 179 [SEP] [MASK]','193'
'193 60 [SEP] [MASK]','193'
'193 9 [SEP] [MASK]','193'
'193 94 [SEP] [MASK]','193'
'193 90 [SEP] [MASK]','193'
'193 145 [SEP] [MASK]','193'
'193 18 [SEP] [MASK]','193'
'193 201 [SEP] [MASK]','201'
'193 324 [SEP] [MASK]','324'
'193 200 [SEP] [MASK]','200'
'193 75 [SEP] [MASK]','193'
'193 189 [SEP] [MASK]','193'
'193 208 [SEP] [MASK]','208'
'193 267 [SEP] [MASK]','267'
'193 29 [SEP] [MASK]','193'
'193 211 [SEP] [MASK]','211'
'193 298 [SEP] [MASK]','298'
'193 281 [SEP] [MASK]','281'
'193 56 [SEP] [MASK]','193'
'193 194 [SEP] [MASK]','194'
'193 175 [SEP] [MASK]','193'
'193 301 [SEP] [MASK]','301'
'193 144 [SEP] [MASK]','193'
'193 232 [SEP] [MASK]','232'
'193 236 [SEP] [MASK]','236'
'193 155 [SEP] [MASK]','193'
'193 93 [SEP] [MASK]','193'
'193 191 [SEP] [MASK]','193'
'193 140 [SEP] [MASK]','193'
'193 65 [SEP] [MASK]','193'
'193 35 [SEP] [MASK]','193'
'193 337 [SEP] [MASK]','337'
'193 78 [SEP] [MASK]','193'
'193 150 [SEP] [MASK]','193'
'193 154 [SEP] [MASK]','193'
'193 119 [SEP] [MASK]','193'
'193 139 [SEP] [MASK]','193'
'193 81 [SEP] [MASK]','193'
'193 73 [SEP] [MASK]','193'
'193 142 [SEP] [MASK]','193'
'193 8 [SEP] [MASK]','193'
'193 87 [SEP] [MASK]','193'
'193 51 [SEP] [MASK]','193'
'193 233 [SEP] [MASK]','233'
'193 317 [SEP] [MASK]','317'
'193 331 [SEP] [MASK]','331'
'193 300 [SEP] [MASK]','300'
'193 339 [SEP] [MASK]','339'
'193 243 [SEP] [MASK]','243'
'193 106 [SEP] [MASK]','193'
'193 86 [SEP] [MASK]','193'
'193 323 [SEP] [MASK]','323'
'193 111 [SEP] [MASK]','193'
'193 314 [SEP] [MASK]','314'
'193 302 [SEP] [MASK]','302'
'193 104 [SEP] [MASK]','193'
'193 273 [SEP] [MASK]','273'
'193 280 [SEP] [MASK]','280'
'193 252 [SEP] [MASK]','252'
'193 127 [SEP] [MASK]','193'
'193 113 [SEP] [MASK]','193'
'193 100 [SEP] [MASK]','193'
'193 258 [SEP] [MASK]','258'
'193 156 [SEP] [MASK]','193'
'193 163 [SEP] [MASK]','193'
'193 180 [SEP] [MASK]','193'
'193 326 [SEP] [MASK]','326'
'193 239 [SEP] [MASK]','239'
'193 135 [SEP] [MASK]','193'
'193 325 [SEP] [MASK]','325'
'193 157 [SEP] [MASK]','193'
'193 178 [SEP] [MASK]','193'
'193 222 [SEP] [MASK]','222'
'193 136 [SEP] [MASK]','193'
'193 34 [SEP] [MASK]','193'
'193 268 [SEP] [MASK]','268'
'193 33 [SEP] [MASK]','193'
'193 146 [SEP] [MASK]','193'
'193 340 [SEP] [MASK]','340'
'193 225 [SEP] [MASK]','225'
'193 261 [SEP] [MASK]','261'
'193 262 [SEP] [MASK]','262'
'193 96 [SEP] [MASK]','193'
'193 49 [SEP] [MASK]','193'
'193 0 [SEP] [MASK]','193'
'193 306 [SEP] [MASK]','306'
'193 143 [SEP] [MASK]','193'
'193 22 [SEP] [MASK]','193'
'193 68 [SEP] [MASK]','193'
'193 198 [SEP] [MASK]','198'
'193 328 [SEP] [MASK]','328'
'193 91 [SEP] [MASK]','193'
'193 221 [SEP] [MASK]','221'
'193 37 [SEP] [MASK]','193'
'193 48 [SEP] [MASK]','193'
'193 185 [SEP] [MASK]','193'
'193 17 [SEP] [MASK]','193'
'193 44 [SEP] [MASK]','193'
'193 217 [SEP] [MASK]','217'
'193 26 [SEP] [MASK]','193'
'193 128 [SEP] [MASK]','193'
'193 125 [SEP] [MASK]','193'
'193 36 [SEP] [MASK]','193'
'193 204 [SEP] [MASK]','204'
'193 215 [SEP] [MASK]','215'
'193 31 [SEP] [MASK]','193'
'193 2 [SEP] [MASK]','193'
'193 330 [SEP] [MASK]','330'
'193 320 [SEP] [MASK]','320'
'193 21 [SEP] [MASK]','193'
'193 126 [SEP] [MASK]','193'
'193 287 [SEP] [MASK]','287'
'193 76 [SEP] [MASK]','193'
'193 176 [SEP] [MASK]','193'
'193 166 [SEP] [MASK]','193'
'193 249 [SEP] [MASK]','249'
'193 83 [SEP] [MASK]','193'
'193 187 [SEP] [MASK]','193'
'193 188 [SEP] [MASK]','193'
'193 229 [SEP] [MASK]','229'
'193 115 [SEP] [MASK]','193'
'193 117 [SEP] [MASK]','193'
'193 290 [SEP] [MASK]','290'
'193 167 [SEP] [MASK]','193'
'193 318 [SEP] [MASK]','318'
'193 316 [SEP] [MASK]','316'
'193 165 [SEP] [MASK]','193'
'193 147 [SEP] [MASK]','193'
'193 231 [SEP] [MASK]','231'
'193 263 [SEP] [MASK]','263'
'193 151 [SEP] [MASK]','193'
'193 278 [SEP] [MASK]','278'
'193 205 [SEP] [MASK]','205'
'193 304 [SEP] [MASK]','304'
'193 64 [SEP] [MASK]','193'
'193 67 [SEP] [MASK]','193'
'193 212 [SEP] [MASK]','212'
'193 241 [SEP] [MASK]','241'
'193 291 [SEP] [MASK]','291'
'193 153 [SEP] [MASK]','193'
'193 161 [SEP] [MASK]','193'
'193 257 [SEP] [MASK]','257'
'193 12 [SEP] [MASK]','193'
'193 338 [SEP] [MASK]','338'
'193 99 [SEP] [MASK]','193'
'193 246 [SEP] [MASK]','246'
'193 242 [SEP] [MASK]','242'
'193 309 [SEP] [MASK]','309'
'193 118 [SEP] [MASK]','193'
'193 169 [SEP] [MASK]','193'
'193 95 [SEP] [MASK]','193'
'193 137 [SEP] [MASK]','193'
'193 170 [SEP] [MASK]','193'
'193 61 [SEP] [MASK]','193'
'193 4 [SEP] [MASK]','193'
'193 184 [SEP] [MASK]','193'
'193 275 [SEP] [MASK]','275'
'193 6 [SEP] [MASK]','193'
'193 3 [SEP] [MASK]','193'
'193 108 [SEP] [MASK]','193'
'193 121 [SEP] [MASK]','193'
'193 149 [SEP] [MASK]','193'
'193 160 [SEP] [MASK]','193'
'193 202 [SEP] [MASK]','202'
'193 220 [SEP] [MASK]','220'
'193 173 [SEP] [MASK]','193'
'193 319 [SEP] [MASK]','319'
'193 158 [SEP] [MASK]','193'
'193 196 [SEP] [MASK]','196'
'193 335 [SEP] [MASK]','335'
'193 266 [SEP] [MASK]','266'
'193 107 [SEP] [MASK]','193'
'193 89 [SEP] [MASK]','193'
'193 133 [SEP] [MASK]','193'
'193 213 [SEP] [MASK]','213'
'157 329 [SEP] [MASK]','329'
'157 245 [SEP] [MASK]','245'
'157 82 [SEP] [MASK]','157'
'157 134 [SEP] [MASK]','157'
'157 50 [SEP] [MASK]','157'
'157 123 [SEP] [MASK]','157'
'157 88 [SEP] [MASK]','157'
'157 293 [SEP] [MASK]','293'
'157 210 [SEP] [MASK]','210'
'157 46 [SEP] [MASK]','157'
'157 305 [SEP] [MASK]','305'
'157 334 [SEP] [MASK]','334'
'157 321 [SEP] [MASK]','321'
'157 311 [SEP] [MASK]','311'
'157 55 [SEP] [MASK]','157'
'157 20 [SEP] [MASK]','157'
'157 279 [SEP] [MASK]','279'
'157 253 [SEP] [MASK]','253'
'157 206 [SEP] [MASK]','206'
'157 214 [SEP] [MASK]','214'
'157 43 [SEP] [MASK]','157'
'157 42 [SEP] [MASK]','157'
'157 39 [SEP] [MASK]','157'
'157 103 [SEP] [MASK]','157'
'157 264 [SEP] [MASK]','264'
'157 116 [SEP] [MASK]','157'
'157 303 [SEP] [MASK]','303'
'157 7 [SEP] [MASK]','157'
'157 192 [SEP] [MASK]','192'
'157 332 [SEP] [MASK]','332'
'157 199 [SEP] [MASK]','199'
'157 312 [SEP] [MASK]','312'
'157 186 [SEP] [MASK]','186'
'157 333 [SEP] [MASK]','333'
'157 27 [SEP] [MASK]','157'
'157 124 [SEP] [MASK]','157'
'157 52 [SEP] [MASK]','157'
'157 336 [SEP] [MASK]','336'
'157 313 [SEP] [MASK]','313'
'157 72 [SEP] [MASK]','157'
'157 148 [SEP] [MASK]','157'
'157 79 [SEP] [MASK]','157'
'157 277 [SEP] [MASK]','277'
'157 182 [SEP] [MASK]','182'
'157 102 [SEP] [MASK]','157'
'157 66 [SEP] [MASK]','157'
'157 315 [SEP] [MASK]','315'
'157 235 [SEP] [MASK]','235'
'157 327 [SEP] [MASK]','327'
'157 28 [SEP] [MASK]','157'
'157 13 [SEP] [MASK]','157'
'157 216 [SEP] [MASK]','216'
'157 223 [SEP] [MASK]','223'
'157 63 [SEP] [MASK]','157'
'157 45 [SEP] [MASK]','157'
'157 152 [SEP] [MASK]','157'
'157 272 [SEP] [MASK]','272'
'157 69 [SEP] [MASK]','157'
'157 53 [SEP] [MASK]','157'
'157 265 [SEP] [MASK]','265'
'157 30 [SEP] [MASK]','157'
'157 5 [SEP] [MASK]','157'
'157 109 [SEP] [MASK]','157'
'157 179 [SEP] [MASK]','179'
