text,labels
204 260 [SEP] [MASK],260
135 47 [SEP] [MASK],135
312 59 [SEP] [MASK],312
98 1 [SEP] [MASK],98
8 58 [SEP] [MASK],58
108 48 [SEP] [MASK],108
288 296 [SEP] [MASK],296
293 316 [SEP] [MASK],316
212 249 [SEP] [MASK],249
135 39 [SEP] [MASK],135
200 138 [SEP] [MASK],200
185 126 [SEP] [MASK],185
25 316 [SEP] [MASK],316
187 252 [SEP] [MASK],252
101 196 [SEP] [MASK],196
107 82 [SEP] [MASK],107
13 335 [SEP] [MASK],335
198 256 [SEP] [MASK],256
193 141 [SEP] [MASK],193
248 336 [SEP] [MASK],336
102 18 [SEP] [MASK],102
78 321 [SEP] [MASK],321
80 283 [SEP] [MASK],283
137 179 [SEP] [MASK],179
324 279 [SEP] [MASK],324
258 13 [SEP] [MASK],258
188 94 [SEP] [MASK],188
218 170 [SEP] [MASK],218
115 293 [SEP] [MASK],293
72 218 [SEP] [MASK],218
132 294 [SEP] [MASK],294
165 339 [SEP] [MASK],339
334 155 [SEP] [MASK],334
39 330 [SEP] [MASK],330
262 82 [SEP] [MASK],262
15 200 [SEP] [MASK],200
29 240 [SEP] [MASK],240
230 18 [SEP] [MASK],230
203 44 [SEP] [MASK],203
153 264 [SEP] [MASK],264
91 214 [SEP] [MASK],214
332 85 [SEP] [MASK],332
146 1 [SEP] [MASK],146
15 89 [SEP] [MASK],89
142 230 [SEP] [MASK],230
36 158 [SEP] [MASK],158
329 63 [SEP] [MASK],329
30 172 [SEP] [MASK],172
90 51 [SEP] [MASK],90
141 64 [SEP] [MASK],141
192 110 [SEP] [MASK],192
44 204 [SEP] [MASK],204
182 331 [SEP] [MASK],331
162 102 [SEP] [MASK],162
76 269 [SEP] [MASK],269
153 334 [SEP] [MASK],334
87 36 [SEP] [MASK],87
38 161 [SEP] [MASK],161
282 284 [SEP] [MASK],284
295 176 [SEP] [MASK],295
305 43 [SEP] [MASK],305
144 334 [SEP] [MASK],334
257 96 [SEP] [MASK],257
112 132 [SEP] [MASK],132
48 42 [SEP] [MASK],48
227 261 [SEP] [MASK],261
68 111 [SEP] [MASK],111
119 264 [SEP] [MASK],264
9 322 [SEP] [MASK],322
23 35 [SEP] [MASK],35
41 77 [SEP] [MASK],77
229 149 [SEP] [MASK],229
17 11 [SEP] [MASK],17
308 309 [SEP] [MASK],309
100 331 [SEP] [MASK],331
53 132 [SEP] [MASK],132
191 230 [SEP] [MASK],230
76 163 [SEP] [MASK],163
148 331 [SEP] [MASK],331
118 121 [SEP] [MASK],121
289 295 [SEP] [MASK],295
181 24 [SEP] [MASK],181
102 101 [SEP] [MASK],102
134 8 [SEP] [MASK],134
108 288 [SEP] [MASK],288
198 234 [SEP] [MASK],234
133 304 [SEP] [MASK],304
117 34 [SEP] [MASK],117
317 126 [SEP] [MASK],317
12 81 [SEP] [MASK],81
263 10 [SEP] [MASK],263
298 275 [SEP] [MASK],298
117 161 [SEP] [MASK],161
152 88 [SEP] [MASK],152
78 66 [SEP] [MASK],78
14 58 [SEP] [MASK],58
153 32 [SEP] [MASK],153
290 240 [SEP] [MASK],290
205 299 [SEP] [MASK],299
130 121 [SEP] [MASK],130
19 202 [SEP] [MASK],202
42 321 [SEP] [MASK],321
104 197 [SEP] [MASK],197
271 155 [SEP] [MASK],271
266 255 [SEP] [MASK],266
235 235 [SEP] [MASK],235
156 36 [SEP] [MASK],156
144 263 [SEP] [MASK],263
330 148 [SEP] [MASK],330
17 40 [SEP] [MASK],40
127 107 [SEP] [MASK],127
326 65 [SEP] [MASK],326
253 307 [SEP] [MASK],307
191 25 [SEP] [MASK],191
117 217 [SEP] [MASK],217
77 199 [SEP] [MASK],199
145 192 [SEP] [MASK],192
245 313 [SEP] [MASK],313
200 63 [SEP] [MASK],200
326 93 [SEP] [MASK],326
116 171 [SEP] [MASK],171
253 339 [SEP] [MASK],339
274 337 [SEP] [MASK],337
213 126 [SEP] [MASK],213
182 209 [SEP] [MASK],209
242 169 [SEP] [MASK],242
262 102 [SEP] [MASK],262
207 64 [SEP] [MASK],207
336 262 [SEP] [MASK],336
136 177 [SEP] [MASK],177
91 130 [SEP] [MASK],130
194 108 [SEP] [MASK],194
188 305 [SEP] [MASK],305
184 309 [SEP] [MASK],309
32 200 [SEP] [MASK],200
62 98 [SEP] [MASK],98
288 309 [SEP] [MASK],309
207 50 [SEP] [MASK],207
270 129 [SEP] [MASK],270
3 98 [SEP] [MASK],98
275 176 [SEP] [MASK],275
305 260 [SEP] [MASK],305
25 227 [SEP] [MASK],227
297 338 [SEP] [MASK],338
63 48 [SEP] [MASK],63
339 132 [SEP] [MASK],339
13 55 [SEP] [MASK],55
39 336 [SEP] [MASK],336
48 136 [SEP] [MASK],136
207 245 [SEP] [MASK],245
222 263 [SEP] [MASK],263
269 310 [SEP] [MASK],310
225 232 [SEP] [MASK],232
208 150 [SEP] [MASK],208
243 135 [SEP] [MASK],243
293 111 [SEP] [MASK],293
33 146 [SEP] [MASK],146
229 17 [SEP] [MASK],229
129 300 [SEP] [MASK],300
130 267 [SEP] [MASK],267
79 339 [SEP] [MASK],339
195 233 [SEP] [MASK],233
224 61 [SEP] [MASK],224
206 312 [SEP] [MASK],312
293 105 [SEP] [MASK],293
110 10 [SEP] [MASK],110
269 48 [SEP] [MASK],269
338 231 [SEP] [MASK],338
337 82 [SEP] [MASK],337
177 321 [SEP] [MASK],321
216 163 [SEP] [MASK],216
183 323 [SEP] [MASK],323
102 323 [SEP] [MASK],323
172 242 [SEP] [MASK],242
187 265 [SEP] [MASK],265
243 27 [SEP] [MASK],243
279 166 [SEP] [MASK],279
89 261 [SEP] [MASK],261
272 171 [SEP] [MASK],272
287 188 [SEP] [MASK],287
186 289 [SEP] [MASK],289
195 293 [SEP] [MASK],293
39 87 [SEP] [MASK],87
155 259 [SEP] [MASK],259
206 292 [SEP] [MASK],292
192 208 [SEP] [MASK],208
235 123 [SEP] [MASK],235
151 318 [SEP] [MASK],318
257 198 [SEP] [MASK],257
86 85 [SEP] [MASK],86
339 315 [SEP] [MASK],339
338 23 [SEP] [MASK],338
320 91 [SEP] [MASK],320
175 252 [SEP] [MASK],252
252 22 [SEP] [MASK],252
265 210 [SEP] [MASK],265
14 191 [SEP] [MASK],191
195 36 [SEP] [MASK],195
323 32 [SEP] [MASK],323
102 136 [SEP] [MASK],136
228 313 [SEP] [MASK],313
119 206 [SEP] [MASK],206
60 192 [SEP] [MASK],192
80 108 [SEP] [MASK],108
327 53 [SEP] [MASK],327
259 218 [SEP] [MASK],259
63 21 [SEP] [MASK],63
124 238 [SEP] [MASK],238
46 115 [SEP] [MASK],115
159 143 [SEP] [MASK],159
324 276 [SEP] [MASK],324
126 286 [SEP] [MASK],286
221 279 [SEP] [MASK],279
284 238 [SEP] [MASK],284
314 70 [SEP] [MASK],314
286 12 [SEP] [MASK],286
180 36 [SEP] [MASK],180
71 209 [SEP] [MASK],209
311 307 [SEP] [MASK],311
280 59 [SEP] [MASK],280
98 200 [SEP] [MASK],200
53 21 [SEP] [MASK],53
169 233 [SEP] [MASK],233
196 67 [SEP] [MASK],196
24 82 [SEP] [MASK],82
254 17 [SEP] [MASK],254
204 133 [SEP] [MASK],204
67 78 [SEP] [MASK],78
187 264 [SEP] [MASK],264
262 28 [SEP] [MASK],262
143 12 [SEP] [MASK],143
128 72 [SEP] [MASK],128
313 324 [SEP] [MASK],324
320 113 [SEP] [MASK],320
50 88 [SEP] [MASK],88
256 131 [SEP] [MASK],256
270 137 [SEP] [MASK],270
127 239 [SEP] [MASK],239
267 118 [SEP] [MASK],267
134 193 [SEP] [MASK],193
315 41 [SEP] [MASK],315
191 319 [SEP] [MASK],319
177 96 [SEP] [MASK],177
279 77 [SEP] [MASK],279
207 156 [SEP] [MASK],207
35 32 [SEP] [MASK],35
227 121 [SEP] [MASK],227
284 309 [SEP] [MASK],309
99 54 [SEP] [MASK],99
246 219 [SEP] [MASK],246
221 208 [SEP] [MASK],221
311 231 [SEP] [MASK],311
24 235 [SEP] [MASK],235
136 281 [SEP] [MASK],281
331 86 [SEP] [MASK],331
234 304 [SEP] [MASK],304
131 77 [SEP] [MASK],131
167 330 [SEP] [MASK],330
276 201 [SEP] [MASK],276
67 147 [SEP] [MASK],147
119 224 [SEP] [MASK],224
314 261 [SEP] [MASK],314
192 136 [SEP] [MASK],192
136 141 [SEP] [MASK],141
45 246 [SEP] [MASK],246
239 255 [SEP] [MASK],255
82 107 [SEP] [MASK],107
228 131 [SEP] [MASK],228
232 77 [SEP] [MASK],232
293 284 [SEP] [MASK],293
328 233 [SEP] [MASK],328
215 166 [SEP] [MASK],215
26 149 [SEP] [MASK],149
71 261 [SEP] [MASK],261
92 198 [SEP] [MASK],198
130 147 [SEP] [MASK],147
315 112 [SEP] [MASK],315
206 330 [SEP] [MASK],330
228 23 [SEP] [MASK],228
225 111 [SEP] [MASK],225
94 202 [SEP] [MASK],202
212 313 [SEP] [MASK],313
78 172 [SEP] [MASK],172
74 286 [SEP] [MASK],286
337 328 [SEP] [MASK],337
204 233 [SEP] [MASK],233
320 130 [SEP] [MASK],320
251 169 [SEP] [MASK],251
56 233 [SEP] [MASK],233
278 228 [SEP] [MASK],278
339 177 [SEP] [MASK],339
298 233 [SEP] [MASK],298
66 32 [SEP] [MASK],66
129 147 [SEP] [MASK],147
138 141 [SEP] [MASK],141
337 8 [SEP] [MASK],337
283 236 [SEP] [MASK],283
333 211 [SEP] [MASK],333
293 177 [SEP] [MASK],293
115 215 [SEP] [MASK],215
238 297 [SEP] [MASK],297
312 204 [SEP] [MASK],312
311 311 [SEP] [MASK],311
289 240 [SEP] [MASK],289
117 137 [SEP] [MASK],137
323 27 [SEP] [MASK],323
200 55 [SEP] [MASK],200
45 69 [SEP] [MASK],69
93 202 [SEP] [MASK],202
42 75 [SEP] [MASK],75
304 126 [SEP] [MASK],304
127 91 [SEP] [MASK],127
61 111 [SEP] [MASK],111
305 26 [SEP] [MASK],305
50 58 [SEP] [MASK],58
210 317 [SEP] [MASK],317
312 157 [SEP] [MASK],312
1 161 [SEP] [MASK],161
79 109 [SEP] [MASK],109
151 59 [SEP] [MASK],151
33 308 [SEP] [MASK],308
265 238 [SEP] [MASK],265
167 257 [SEP] [MASK],257
45 2 [SEP] [MASK],45
55 92 [SEP] [MASK],92
313 325 [SEP] [MASK],325
312 64 [SEP] [MASK],312
322 116 [SEP] [MASK],322
330 269 [SEP] [MASK],330
6 185 [SEP] [MASK],185
330 74 [SEP] [MASK],330
1 314 [SEP] [MASK],314
282 286 [SEP] [MASK],286
55 88 [SEP] [MASK],88
198 316 [SEP] [MASK],316
275 161 [SEP] [MASK],275
162 81 [SEP] [MASK],162
40 140 [SEP] [MASK],140
337 156 [SEP] [MASK],337
200 122 [SEP] [MASK],200
31 22 [SEP] [MASK],31
299 100 [SEP] [MASK],299
107 18 [SEP] [MASK],107
329 37 [SEP] [MASK],329
184 40 [SEP] [MASK],184
133 244 [SEP] [MASK],244
309 103 [SEP] [MASK],309
62 158 [SEP] [MASK],158
122 218 [SEP] [MASK],218
68 87 [SEP] [MASK],87
183 288 [SEP] [MASK],288
158 196 [SEP] [MASK],196
19 213 [SEP] [MASK],213
315 288 [SEP] [MASK],315
263 120 [SEP] [MASK],263
50 274 [SEP] [MASK],274
244 314 [SEP] [MASK],314
314 326 [SEP] [MASK],326
212 233 [SEP] [MASK],233
253 43 [SEP] [MASK],253
56 44 [SEP] [MASK],56
41 128 [SEP] [MASK],128
155 168 [SEP] [MASK],168
325 123 [SEP] [MASK],325
231 304 [SEP] [MASK],304
109 18 [SEP] [MASK],109
285 128 [SEP] [MASK],285
94 95 [SEP] [MASK],95
40 46 [SEP] [MASK],46
181 45 [SEP] [MASK],181
58 141 [SEP] [MASK],141
326 34 [SEP] [MASK],326
8 100 [SEP] [MASK],100
134 86 [SEP] [MASK],134
268 293 [SEP] [MASK],293
134 300 [SEP] [MASK],300
115 59 [SEP] [MASK],115
190 32 [SEP] [MASK],190
136 12 [SEP] [MASK],136
295 14 [SEP] [MASK],295
77 278 [SEP] [MASK],278
217 9 [SEP] [MASK],217
269 59 [SEP] [MASK],269
52 211 [SEP] [MASK],211
246 53 [SEP] [MASK],246
156 301 [SEP] [MASK],301
56 195 [SEP] [MASK],195
179 95 [SEP] [MASK],179
248 85 [SEP] [MASK],248
268 163 [SEP] [MASK],268
121 91 [SEP] [MASK],121
142 212 [SEP] [MASK],212
108 56 [SEP] [MASK],108
292 129 [SEP] [MASK],292
164 211 [SEP] [MASK],211
211 311 [SEP] [MASK],311
72 39 [SEP] [MASK],72
324 77 [SEP] [MASK],324
294 25 [SEP] [MASK],294
62 325 [SEP] [MASK],325
83 258 [SEP] [MASK],258
265 318 [SEP] [MASK],318
291 142 [SEP] [MASK],291
262 277 [SEP] [MASK],277
312 92 [SEP] [MASK],312
59 250 [SEP] [MASK],250
136 178 [SEP] [MASK],178
172 95 [SEP] [MASK],172
292 275 [SEP] [MASK],292
328 233 [SEP] [MASK],328
70 53 [SEP] [MASK],70
5 225 [SEP] [MASK],225
19 172 [SEP] [MASK],172
199 44 [SEP] [MASK],199
224 256 [SEP] [MASK],256
54 128 [SEP] [MASK],128
303 27 [SEP] [MASK],303
205 1 [SEP] [MASK],205
319 79 [SEP] [MASK],319
317 39 [SEP] [MASK],317
128 40 [SEP] [MASK],128
91 239 [SEP] [MASK],239
169 144 [SEP] [MASK],169
83 257 [SEP] [MASK],257
46 3 [SEP] [MASK],46
191 72 [SEP] [MASK],191
170 159 [SEP] [MASK],170
54 300 [SEP] [MASK],300
208 143 [SEP] [MASK],208
199 2 [SEP] [MASK],199
242 273 [SEP] [MASK],273
199 125 [SEP] [MASK],199
186 234 [SEP] [MASK],234
116 227 [SEP] [MASK],227
70 187 [SEP] [MASK],187
332 292 [SEP] [MASK],332
316 278 [SEP] [MASK],316
252 338 [SEP] [MASK],338
252 318 [SEP] [MASK],318
61 82 [SEP] [MASK],82
312 151 [SEP] [MASK],312
159 324 [SEP] [MASK],324
309 40 [SEP] [MASK],309
247 299 [SEP] [MASK],299
138 190 [SEP] [MASK],190
11 338 [SEP] [MASK],338
80 172 [SEP] [MASK],172
148 277 [SEP] [MASK],277
338 205 [SEP] [MASK],338
145 286 [SEP] [MASK],286
13 96 [SEP] [MASK],96
16 136 [SEP] [MASK],136
35 94 [SEP] [MASK],94
338 168 [SEP] [MASK],338
319 68 [SEP] [MASK],319
289 115 [SEP] [MASK],289
303 140 [SEP] [MASK],303
278 105 [SEP] [MASK],278
307 109 [SEP] [MASK],307
5 61 [SEP] [MASK],61
42 326 [SEP] [MASK],326
279 55 [SEP] [MASK],279
211 328 [SEP] [MASK],328
43 72 [SEP] [MASK],72
164 99 [SEP] [MASK],164
320 280 [SEP] [MASK],320
112 170 [SEP] [MASK],170
12 262 [SEP] [MASK],262
163 194 [SEP] [MASK],194
76 96 [SEP] [MASK],96
192 189 [SEP] [MASK],192
229 285 [SEP] [MASK],285
88 194 [SEP] [MASK],194
251 114 [SEP] [MASK],251
127 108 [SEP] [MASK],127
97 166 [SEP] [MASK],166
223 277 [SEP] [MASK],277
252 75 [SEP] [MASK],252
302 189 [SEP] [MASK],302
106 114 [SEP] [MASK],114
314 48 [SEP] [MASK],314
82 170 [SEP] [MASK],170
263 207 [SEP] [MASK],263
42 140 [SEP] [MASK],140
1 38 [SEP] [MASK],38
299 70 [SEP] [MASK],299
184 181 [SEP] [MASK],184
124 182 [SEP] [MASK],182
149 152 [SEP] [MASK],152
72 180 [SEP] [MASK],180
61 150 [SEP] [MASK],150
226 247 [SEP] [MASK],247
239 173 [SEP] [MASK],239
199 218 [SEP] [MASK],218
10 179 [SEP] [MASK],179
282 74 [SEP] [MASK],282
318 274 [SEP] [MASK],318
160 49 [SEP] [MASK],160
9 34 [SEP] [MASK],34
204 307 [SEP] [MASK],307
134 249 [SEP] [MASK],249
13 317 [SEP] [MASK],317
257 4 [SEP] [MASK],257
212 131 [SEP] [MASK],212
182 1 [SEP] [MASK],182
22 158 [SEP] [MASK],158
146 12 [SEP] [MASK],146
56 300 [SEP] [MASK],300
236 76 [SEP] [MASK],236
211 112 [SEP] [MASK],211
279 331 [SEP] [MASK],331
115 154 [SEP] [MASK],154
302 295 [SEP] [MASK],302
110 119 [SEP] [MASK],119
309 194 [SEP] [MASK],309
29 72 [SEP] [MASK],72
36 251 [SEP] [MASK],251
331 40 [SEP] [MASK],331
294 8 [SEP] [MASK],294
321 66 [SEP] [MASK],321
165 107 [SEP] [MASK],165
232 266 [SEP] [MASK],266
301 276 [SEP] [MASK],301
111 11 [SEP] [MASK],111
158 303 [SEP] [MASK],303
332 68 [SEP] [MASK],332
251 64 [SEP] [MASK],251
82 246 [SEP] [MASK],246
235 190 [SEP] [MASK],235
255 208 [SEP] [MASK],255
176 259 [SEP] [MASK],259
202 97 [SEP] [MASK],202
216 128 [SEP] [MASK],216
287 264 [SEP] [MASK],287
5 279 [SEP] [MASK],279
290 242 [SEP] [MASK],290
163 159 [SEP] [MASK],163
304 171 [SEP] [MASK],304
219 234 [SEP] [MASK],234
193 298 [SEP] [MASK],298
8 281 [SEP] [MASK],281
273 314 [SEP] [MASK],314
69 60 [SEP] [MASK],69
318 325 [SEP] [MASK],325
301 325 [SEP] [MASK],325
96 137 [SEP] [MASK],137
11 208 [SEP] [MASK],208
66 296 [SEP] [MASK],296
182 19 [SEP] [MASK],182
27 134 [SEP] [MASK],134
168 112 [SEP] [MASK],168
112 188 [SEP] [MASK],188
148 325 [SEP] [MASK],325
177 42 [SEP] [MASK],177
302 238 [SEP] [MASK],302
3 136 [SEP] [MASK],136
57 43 [SEP] [MASK],57
337 28 [SEP] [MASK],337
5 339 [SEP] [MASK],339
58 31 [SEP] [MASK],58
41 276 [SEP] [MASK],276
146 204 [SEP] [MASK],204
288 282 [SEP] [MASK],288
110 243 [SEP] [MASK],243
320 269 [SEP] [MASK],320
237 258 [SEP] [MASK],258
233 259 [SEP] [MASK],259
30 89 [SEP] [MASK],89
142 176 [SEP] [MASK],176
172 3 [SEP] [MASK],172
142 47 [SEP] [MASK],142
237 68 [SEP] [MASK],237
256 155 [SEP] [MASK],256
83 257 [SEP] [MASK],257
27 14 [SEP] [MASK],27
159 246 [SEP] [MASK],246
60 143 [SEP] [MASK],143
159 192 [SEP] [MASK],192
160 291 [SEP] [MASK],291
309 292 [SEP] [MASK],309
290 286 [SEP] [MASK],290
218 339 [SEP] [MASK],339
86 41 [SEP] [MASK],86
280 80 [SEP] [MASK],280
214 133 [SEP] [MASK],214
37 320 [SEP] [MASK],320
237 151 [SEP] [MASK],237
252 58 [SEP] [MASK],252
61 266 [SEP] [MASK],266
54 141 [SEP] [MASK],141
165 64 [SEP] [MASK],165
32 94 [SEP] [MASK],94
130 63 [SEP] [MASK],130
284 165 [SEP] [MASK],284
335 152 [SEP] [MASK],335
197 333 [SEP] [MASK],333
95 120 [SEP] [MASK],120
208 141 [SEP] [MASK],208
333 333 [SEP] [MASK],333
1 112 [SEP] [MASK],112
24 118 [SEP] [MASK],118
89 311 [SEP] [MASK],311
134 202 [SEP] [MASK],202
52 184 [SEP] [MASK],184
234 310 [SEP] [MASK],310
182 186 [SEP] [MASK],186
258 87 [SEP] [MASK],258
123 85 [SEP] [MASK],123
205 42 [SEP] [MASK],205
312 183 [SEP] [MASK],312
17 308 [SEP] [MASK],308
146 330 [SEP] [MASK],330
23 224 [SEP] [MASK],224
320 52 [SEP] [MASK],320
206 243 [SEP] [MASK],243
300 121 [SEP] [MASK],300
303 337 [SEP] [MASK],337
239 80 [SEP] [MASK],239
115 28 [SEP] [MASK],115
320 43 [SEP] [MASK],320
173 191 [SEP] [MASK],191
100 6 [SEP] [MASK],100
218 252 [SEP] [MASK],252
302 288 [SEP] [MASK],302
185 36 [SEP] [MASK],185
328 239 [SEP] [MASK],328
130 249 [SEP] [MASK],249
22 155 [SEP] [MASK],155
21 30 [SEP] [MASK],30
137 40 [SEP] [MASK],137
37 131 [SEP] [MASK],131
236 291 [SEP] [MASK],291
149 101 [SEP] [MASK],149
329 196 [SEP] [MASK],329
141 225 [SEP] [MASK],225
96 158 [SEP] [MASK],158
76 62 [SEP] [MASK],76
266 53 [SEP] [MASK],266
317 289 [SEP] [MASK],317
81 327 [SEP] [MASK],327
107 35 [SEP] [MASK],107
48 178 [SEP] [MASK],178
318 155 [SEP] [MASK],318
101 171 [SEP] [MASK],171
13 192 [SEP] [MASK],192
191 193 [SEP] [MASK],193
11 228 [SEP] [MASK],228
99 195 [SEP] [MASK],195
323 247 [SEP] [MASK],323
164 142 [SEP] [MASK],164
166 189 [SEP] [MASK],189
274 322 [SEP] [MASK],322
150 185 [SEP] [MASK],185
287 175 [SEP] [MASK],287
250 185 [SEP] [MASK],250
304 205 [SEP] [MASK],304
267 327 [SEP] [MASK],327
272 75 [SEP] [MASK],272
130 11 [SEP] [MASK],130
315 299 [SEP] [MASK],315
219 126 [SEP] [MASK],219
334 248 [SEP] [MASK],334
90 209 [SEP] [MASK],209
143 65 [SEP] [MASK],143
325 253 [SEP] [MASK],325
204 163 [SEP] [MASK],204
217 111 [SEP] [MASK],217
230 277 [SEP] [MASK],277
87 124 [SEP] [MASK],124
181 337 [SEP] [MASK],337
15 289 [SEP] [MASK],289
248 170 [SEP] [MASK],248
280 209 [SEP] [MASK],280
264 236 [SEP] [MASK],264
101 9 [SEP] [MASK],101
85 55 [SEP] [MASK],85
24 295 [SEP] [MASK],295
155 21 [SEP] [MASK],155
29 85 [SEP] [MASK],85
81 147 [SEP] [MASK],147
85 149 [SEP] [MASK],149
168 276 [SEP] [MASK],276
47 9 [SEP] [MASK],47
308 1 [SEP] [MASK],308
157 285 [SEP] [MASK],285
191 290 [SEP] [MASK],290
160 61 [SEP] [MASK],160
307 166 [SEP] [MASK],307
131 122 [SEP] [MASK],131
209 108 [SEP] [MASK],209
41 34 [SEP] [MASK],41
258 182 [SEP] [MASK],258
335 279 [SEP] [MASK],335
16 144 [SEP] [MASK],144
148 247 [SEP] [MASK],247
185 9 [SEP] [MASK],185
88 304 [SEP] [MASK],304
265 302 [SEP] [MASK],302
70 235 [SEP] [MASK],235
194 151 [SEP] [MASK],194
339 31 [SEP] [MASK],339
308 178 [SEP] [MASK],308
162 182 [SEP] [MASK],182
280 128 [SEP] [MASK],280
183 61 [SEP] [MASK],183
335 211 [SEP] [MASK],335
32 65 [SEP] [MASK],65
107 175 [SEP] [MASK],175
34 79 [SEP] [MASK],79
18 278 [SEP] [MASK],278
273 238 [SEP] [MASK],273
143 208 [SEP] [MASK],208
190 249 [SEP] [MASK],249
67 261 [SEP] [MASK],261
311 73 [SEP] [MASK],311
108 31 [SEP] [MASK],108
66 187 [SEP] [MASK],187
177 164 [SEP] [MASK],177
170 116 [SEP] [MASK],170
159 31 [SEP] [MASK],159
263 128 [SEP] [MASK],263
268 125 [SEP] [MASK],268
334 238 [SEP] [MASK],334
46 132 [SEP] [MASK],132
182 23 [SEP] [MASK],182
201 338 [SEP] [MASK],338
97 129 [SEP] [MASK],129
240 313 [SEP] [MASK],313
323 126 [SEP] [MASK],323
26 284 [SEP] [MASK],284
101 85 [SEP] [MASK],101
297 64 [SEP] [MASK],297
23 20 [SEP] [MASK],23
169 255 [SEP] [MASK],255
78 328 [SEP] [MASK],328
311 260 [SEP] [MASK],311
319 250 [SEP] [MASK],319
11 184 [SEP] [MASK],184
316 94 [SEP] [MASK],316
170 109 [SEP] [MASK],170
257 213 [SEP] [MASK],257
293 203 [SEP] [MASK],293
315 106 [SEP] [MASK],315
289 102 [SEP] [MASK],289
7 179 [SEP] [MASK],179
285 299 [SEP] [MASK],299
49 44 [SEP] [MASK],49
199 202 [SEP] [MASK],202
331 208 [SEP] [MASK],331
41 156 [SEP] [MASK],156
125 65 [SEP] [MASK],125
80 292 [SEP] [MASK],292
145 133 [SEP] [MASK],145
77 207 [SEP] [MASK],207
340 22 [SEP] [MASK],340
336 85 [SEP] [MASK],336
282 247 [SEP] [MASK],282
108 64 [SEP] [MASK],108
303 201 [SEP] [MASK],303
308 1 [SEP] [MASK],308
168 97 [SEP] [MASK],168
52 164 [SEP] [MASK],164
291 184 [SEP] [MASK],291
299 91 [SEP] [MASK],299
133 294 [SEP] [MASK],294
262 287 [SEP] [MASK],287
270 99 [SEP] [MASK],270
204 188 [SEP] [MASK],204
226 138 [SEP] [MASK],226
221 84 [SEP] [MASK],221
101 317 [SEP] [MASK],317
318 15 [SEP] [MASK],318
219 298 [SEP] [MASK],298
77 272 [SEP] [MASK],272
276 140 [SEP] [MASK],276
3 75 [SEP] [MASK],75
283 259 [SEP] [MASK],283
89 318 [SEP] [MASK],318
217 245 [SEP] [MASK],245
138 236 [SEP] [MASK],236
70 318 [SEP] [MASK],318
51 106 [SEP] [MASK],106
28 201 [SEP] [MASK],201
233 38 [SEP] [MASK],233
188 52 [SEP] [MASK],188
153 335 [SEP] [MASK],335
39 78 [SEP] [MASK],78
182 283 [SEP] [MASK],283
317 244 [SEP] [MASK],317
332 330 [SEP] [MASK],332
258 265 [SEP] [MASK],265
178 335 [SEP] [MASK],335
50 214 [SEP] [MASK],214
125 195 [SEP] [MASK],195
179 143 [SEP] [MASK],179
294 191 [SEP] [MASK],294
306 101 [SEP] [MASK],306
287 251 [SEP] [MASK],287
150 290 [SEP] [MASK],290
154 228 [SEP] [MASK],228
46 60 [SEP] [MASK],60
281 140 [SEP] [MASK],281
77 93 [SEP] [MASK],93
161 208 [SEP] [MASK],208
54 165 [SEP] [MASK],165
117 324 [SEP] [MASK],324
310 288 [SEP] [MASK],310
138 274 [SEP] [MASK],274
137 101 [SEP] [MASK],137
335 62 [SEP] [MASK],335
211 277 [SEP] [MASK],277
278 68 [SEP] [MASK],278
314 126 [SEP] [MASK],314
318 224 [SEP] [MASK],318
160 145 [SEP] [MASK],160
69 283 [SEP] [MASK],283
211 250 [SEP] [MASK],250
167 48 [SEP] [MASK],167
135 222 [SEP] [MASK],222
32 189 [SEP] [MASK],189
278 286 [SEP] [MASK],286
306 57 [SEP] [MASK],306
121 119 [SEP] [MASK],121
188 117 [SEP] [MASK],188
52 253 [SEP] [MASK],253
120 159 [SEP] [MASK],159
81 197 [SEP] [MASK],197
279 322 [SEP] [MASK],322
272 271 [SEP] [MASK],272
113 206 [SEP] [MASK],206
88 39 [SEP] [MASK],88
77 291 [SEP] [MASK],291
20 248 [SEP] [MASK],248
305 54 [SEP] [MASK],305
3 305 [SEP] [MASK],305
33 241 [SEP] [MASK],241
302 265 [SEP] [MASK],302
164 101 [SEP] [MASK],164
77 257 [SEP] [MASK],257
25 91 [SEP] [MASK],91
206 210 [SEP] [MASK],210
193 125 [SEP] [MASK],193
161 62 [SEP] [MASK],161
241 190 [SEP] [MASK],241
312 237 [SEP] [MASK],312
80 172 [SEP] [MASK],172
75 334 [SEP] [MASK],334
106 263 [SEP] [MASK],263
79 203 [SEP] [MASK],203
334 209 [SEP] [MASK],334
99 212 [SEP] [MASK],212
103 70 [SEP] [MASK],103
282 16 [SEP] [MASK],282
176 146 [SEP] [MASK],176
314 244 [SEP] [MASK],314
320 110 [SEP] [MASK],320
31 214 [SEP] [MASK],214
196 250 [SEP] [MASK],250
79 286 [SEP] [MASK],286
53 23 [SEP] [MASK],53
104 47 [SEP] [MASK],104
165 222 [SEP] [MASK],222
81 131 [SEP] [MASK],131
112 60 [SEP] [MASK],112
283 273 [SEP] [MASK],283
66 81 [SEP] [MASK],81
123 278 [SEP] [MASK],278
100 284 [SEP] [MASK],284
73 184 [SEP] [MASK],184
128 264 [SEP] [MASK],264
227 12 [SEP] [MASK],227
137 236 [SEP] [MASK],236
148 154 [SEP] [MASK],154
273 46 [SEP] [MASK],273
