text,labels
310 146 [SEP] [MASK],310
310 39 [SEP] [MASK],310
310 72 [SEP] [MASK],310
310 104 [SEP] [MASK],310
310 66 [SEP] [MASK],310
310 312 [SEP] [MASK],312
310 240 [SEP] [MASK],310
310 31 [SEP] [MASK],310
310 48 [SEP] [MASK],310
310 319 [SEP] [MASK],319
310 158 [SEP] [MASK],310
310 196 [SEP] [MASK],310
310 124 [SEP] [MASK],310
310 331 [SEP] [MASK],331
310 218 [SEP] [MASK],310
310 99 [SEP] [MASK],310
310 94 [SEP] [MASK],310
310 32 [SEP] [MASK],310
310 149 [SEP] [MASK],310
310 280 [SEP] [MASK],310
310 171 [SEP] [MASK],310
310 216 [SEP] [MASK],310
310 239 [SEP] [MASK],310
310 135 [SEP] [MASK],310
310 88 [SEP] [MASK],310
310 324 [SEP] [MASK],324
310 151 [SEP] [MASK],310
310 157 [SEP] [MASK],310
310 264 [SEP] [MASK],310
310 109 [SEP] [MASK],310
310 26 [SEP] [MASK],310
310 132 [SEP] [MASK],310
310 221 [SEP] [MASK],310
310 49 [SEP] [MASK],310
310 220 [SEP] [MASK],310
310 116 [SEP] [MASK],310
310 153 [SEP] [MASK],310
310 152 [SEP] [MASK],310
310 340 [SEP] [MASK],340
310 204 [SEP] [MASK],310
310 294 [SEP] [MASK],310
310 100 [SEP] [MASK],310
310 321 [SEP] [MASK],321
310 207 [SEP] [MASK],310
310 74 [SEP] [MASK],310
310 41 [SEP] [MASK],310
310 231 [SEP] [MASK],310
310 106 [SEP] [MASK],310
310 254 [SEP] [MASK],310
310 283 [SEP] [MASK],310
310 184 [SEP] [MASK],310
310 167 [SEP] [MASK],310
310 255 [SEP] [MASK],310
310 163 [SEP] [MASK],310
310 14 [SEP] [MASK],310
310 1 [SEP] [MASK],310
310 159 [SEP] [MASK],310
310 333 [SEP] [MASK],333
310 189 [SEP] [MASK],310
310 292 [SEP] [MASK],310
310 22 [SEP] [MASK],310
310 182 [SEP] [MASK],310
310 95 [SEP] [MASK],310
310 230 [SEP] [MASK],310
310 209 [SEP] [MASK],310
310 256 [SEP] [MASK],310
310 80 [SEP] [MASK],310
310 137 [SEP] [MASK],310
310 168 [SEP] [MASK],310
310 279 [SEP] [MASK],310
310 235 [SEP] [MASK],310
310 29 [SEP] [MASK],310
310 85 [SEP] [MASK],310
310 298 [SEP] [MASK],310
310 274 [SEP] [MASK],310
310 303 [SEP] [MASK],310
310 169 [SEP] [MASK],310
310 278 [SEP] [MASK],310
310 170 [SEP] [MASK],310
310 228 [SEP] [MASK],310
310 91 [SEP] [MASK],310
310 226 [SEP] [MASK],310
310 300 [SEP] [MASK],310
310 266 [SEP] [MASK],310
310 252 [SEP] [MASK],310
310 179 [SEP] [MASK],310
310 7 [SEP] [MASK],310
310 21 [SEP] [MASK],310
262 180 [SEP] [MASK],262
262 67 [SEP] [MASK],262
262 6 [SEP] [MASK],262
262 68 [SEP] [MASK],262
262 282 [SEP] [MASK],282
262 293 [SEP] [MASK],293
262 82 [SEP] [MASK],262
262 295 [SEP] [MASK],295
262 162 [SEP] [MASK],262
262 63 [SEP] [MASK],262
262 195 [SEP] [MASK],262
262 58 [SEP] [MASK],262
262 202 [SEP] [MASK],262
262 115 [SEP] [MASK],262
262 215 [SEP] [MASK],262
262 308 [SEP] [MASK],308
262 268 [SEP] [MASK],268
262 97 [SEP] [MASK],262
262 251 [SEP] [MASK],262
262 38 [SEP] [MASK],262
262 203 [SEP] [MASK],262
262 93 [SEP] [MASK],262
262 246 [SEP] [MASK],262
262 192 [SEP] [MASK],262
262 309 [SEP] [MASK],309
262 52 [SEP] [MASK],262
262 143 [SEP] [MASK],262
262 126 [SEP] [MASK],262
262 129 [SEP] [MASK],262
262 16 [SEP] [MASK],262
262 50 [SEP] [MASK],262
262 87 [SEP] [MASK],262
262 13 [SEP] [MASK],262
262 200 [SEP] [MASK],262
262 46 [SEP] [MASK],262
262 145 [SEP] [MASK],262
262 142 [SEP] [MASK],262
262 173 [SEP] [MASK],262
262 191 [SEP] [MASK],262
262 34 [SEP] [MASK],262
262 172 [SEP] [MASK],262
262 5 [SEP] [MASK],262
262 276 [SEP] [MASK],276
262 329 [SEP] [MASK],329
262 130 [SEP] [MASK],262
262 339 [SEP] [MASK],339
262 15 [SEP] [MASK],262
262 122 [SEP] [MASK],262
262 55 [SEP] [MASK],262
262 3 [SEP] [MASK],262
262 51 [SEP] [MASK],262
262 224 [SEP] [MASK],262
262 301 [SEP] [MASK],301
262 114 [SEP] [MASK],262
262 81 [SEP] [MASK],262
262 244 [SEP] [MASK],262
262 12 [SEP] [MASK],262
262 322 [SEP] [MASK],322
262 73 [SEP] [MASK],262
262 53 [SEP] [MASK],262
262 258 [SEP] [MASK],262
262 141 [SEP] [MASK],262
262 111 [SEP] [MASK],262
262 44 [SEP] [MASK],262
262 24 [SEP] [MASK],262
262 77 [SEP] [MASK],262
262 318 [SEP] [MASK],318
262 194 [SEP] [MASK],262
262 42 [SEP] [MASK],262
262 249 [SEP] [MASK],262
262 178 [SEP] [MASK],262
262 134 [SEP] [MASK],262
262 236 [SEP] [MASK],262
262 257 [SEP] [MASK],262
262 281 [SEP] [MASK],281
262 78 [SEP] [MASK],262
262 4 [SEP] [MASK],262
262 71 [SEP] [MASK],262
262 125 [SEP] [MASK],262
262 86 [SEP] [MASK],262
262 242 [SEP] [MASK],262
262 36 [SEP] [MASK],262
262 144 [SEP] [MASK],262
262 330 [SEP] [MASK],330
262 156 [SEP] [MASK],262
262 118 [SEP] [MASK],262
262 102 [SEP] [MASK],262
262 127 [SEP] [MASK],262
262 219 [SEP] [MASK],262
262 28 [SEP] [MASK],262
262 197 [SEP] [MASK],262
262 96 [SEP] [MASK],262
262 314 [SEP] [MASK],314
262 306 [SEP] [MASK],306
262 84 [SEP] [MASK],262
262 241 [SEP] [MASK],262
262 10 [SEP] [MASK],262
262 177 [SEP] [MASK],262
262 307 [SEP] [MASK],307
262 320 [SEP] [MASK],320
262 302 [SEP] [MASK],302
262 128 [SEP] [MASK],262
262 234 [SEP] [MASK],262
262 0 [SEP] [MASK],262
262 161 [SEP] [MASK],262
262 140 [SEP] [MASK],262
262 247 [SEP] [MASK],262
262 336 [SEP] [MASK],336
262 120 [SEP] [MASK],262
262 334 [SEP] [MASK],334
262 69 [SEP] [MASK],262
262 121 [SEP] [MASK],262
262 313 [SEP] [MASK],313
262 166 [SEP] [MASK],262
262 65 [SEP] [MASK],262
262 270 [SEP] [MASK],270
262 165 [SEP] [MASK],262
262 272 [SEP] [MASK],272
262 2 [SEP] [MASK],262
262 176 [SEP] [MASK],262
262 261 [SEP] [MASK],262
262 131 [SEP] [MASK],262
262 233 [SEP] [MASK],262
262 310 [SEP] [MASK],310
262 222 [SEP] [MASK],262
262 108 [SEP] [MASK],262
262 54 [SEP] [MASK],262
262 198 [SEP] [MASK],262
262 25 [SEP] [MASK],262
262 273 [SEP] [MASK],273
262 181 [SEP] [MASK],262
262 260 [SEP] [MASK],262
262 186 [SEP] [MASK],262
262 253 [SEP] [MASK],262
262 155 [SEP] [MASK],262
262 205 [SEP] [MASK],262
262 214 [SEP] [MASK],262
262 311 [SEP] [MASK],311
262 33 [SEP] [MASK],262
262 160 [SEP] [MASK],262
262 35 [SEP] [MASK],262
262 150 [SEP] [MASK],262
262 23 [SEP] [MASK],262
262 27 [SEP] [MASK],262
262 45 [SEP] [MASK],262
262 291 [SEP] [MASK],291
262 316 [SEP] [MASK],316
262 62 [SEP] [MASK],262
262 56 [SEP] [MASK],262
262 212 [SEP] [MASK],262
262 146 [SEP] [MASK],262
262 39 [SEP] [MASK],262
262 72 [SEP] [MASK],262
262 104 [SEP] [MASK],262
262 66 [SEP] [MASK],262
262 312 [SEP] [MASK],312
262 240 [SEP] [MASK],262
262 31 [SEP] [MASK],262
262 48 [SEP] [MASK],262
262 319 [SEP] [MASK],319
262 158 [SEP] [MASK],262
262 196 [SEP] [MASK],262
262 124 [SEP] [MASK],262
262 331 [SEP] [MASK],331
262 218 [SEP] [MASK],262
262 99 [SEP] [MASK],262
262 94 [SEP] [MASK],262
262 32 [SEP] [MASK],262
262 149 [SEP] [MASK],262
262 280 [SEP] [MASK],280
262 171 [SEP] [MASK],262
262 216 [SEP] [MASK],262
262 239 [SEP] [MASK],262
262 135 [SEP] [MASK],262
262 88 [SEP] [MASK],262
262 324 [SEP] [MASK],324
262 151 [SEP] [MASK],262
262 157 [SEP] [MASK],262
262 264 [SEP] [MASK],264
262 109 [SEP] [MASK],262
262 26 [SEP] [MASK],262
262 132 [SEP] [MASK],262
262 221 [SEP] [MASK],262
262 49 [SEP] [MASK],262
262 220 [SEP] [MASK],262
262 116 [SEP] [MASK],262
262 153 [SEP] [MASK],262
262 152 [SEP] [MASK],262
262 340 [SEP] [MASK],340
262 204 [SEP] [MASK],262
262 294 [SEP] [MASK],294
262 100 [SEP] [MASK],262
262 321 [SEP] [MASK],321
262 207 [SEP] [MASK],262
262 74 [SEP] [MASK],262
262 41 [SEP] [MASK],262
262 231 [SEP] [MASK],262
262 106 [SEP] [MASK],262
262 254 [SEP] [MASK],262
262 283 [SEP] [MASK],283
262 184 [SEP] [MASK],262
262 167 [SEP] [MASK],262
262 255 [SEP] [MASK],262
262 163 [SEP] [MASK],262
262 14 [SEP] [MASK],262
262 1 [SEP] [MASK],262
262 159 [SEP] [MASK],262
262 333 [SEP] [MASK],333
262 189 [SEP] [MASK],262
262 292 [SEP] [MASK],292
262 22 [SEP] [MASK],262
262 182 [SEP] [MASK],262
262 95 [SEP] [MASK],262
262 230 [SEP] [MASK],262
262 209 [SEP] [MASK],262
262 256 [SEP] [MASK],262
262 80 [SEP] [MASK],262
262 137 [SEP] [MASK],262
262 168 [SEP] [MASK],262
262 279 [SEP] [MASK],279
262 235 [SEP] [MASK],262
262 29 [SEP] [MASK],262
262 85 [SEP] [MASK],262
262 298 [SEP] [MASK],298
262 274 [SEP] [MASK],274
262 303 [SEP] [MASK],303
262 169 [SEP] [MASK],262
262 278 [SEP] [MASK],278
262 170 [SEP] [MASK],262
262 228 [SEP] [MASK],262
262 91 [SEP] [MASK],262
262 226 [SEP] [MASK],262
262 300 [SEP] [MASK],300
262 266 [SEP] [MASK],266
262 252 [SEP] [MASK],262
262 179 [SEP] [MASK],262
262 7 [SEP] [MASK],262
262 21 [SEP] [MASK],262
222 180 [SEP] [MASK],222
222 67 [SEP] [MASK],222
222 6 [SEP] [MASK],222
222 68 [SEP] [MASK],222
222 282 [SEP] [MASK],282
222 293 [SEP] [MASK],293
222 82 [SEP] [MASK],222
222 295 [SEP] [MASK],295
222 162 [SEP] [MASK],222
222 63 [SEP] [MASK],222
222 195 [SEP] [MASK],222
222 58 [SEP] [MASK],222
222 202 [SEP] [MASK],222
222 115 [SEP] [MASK],222
222 215 [SEP] [MASK],222
222 308 [SEP] [MASK],308
222 268 [SEP] [MASK],268
222 97 [SEP] [MASK],222
222 251 [SEP] [MASK],251
222 38 [SEP] [MASK],222
222 203 [SEP] [MASK],222
222 93 [SEP] [MASK],222
222 246 [SEP] [MASK],246
222 192 [SEP] [MASK],222
222 309 [SEP] [MASK],309
222 52 [SEP] [MASK],222
222 143 [SEP] [MASK],222
222 126 [SEP] [MASK],222
222 129 [SEP] [MASK],222
222 16 [SEP] [MASK],222
222 50 [SEP] [MASK],222
222 87 [SEP] [MASK],222
222 13 [SEP] [MASK],222
222 200 [SEP] [MASK],222
222 46 [SEP] [MASK],222
222 145 [SEP] [MASK],222
222 142 [SEP] [MASK],222
222 173 [SEP] [MASK],222
222 191 [SEP] [MASK],222
222 34 [SEP] [MASK],222
222 172 [SEP] [MASK],222
222 5 [SEP] [MASK],222
222 276 [SEP] [MASK],276
222 329 [SEP] [MASK],329
222 130 [SEP] [MASK],222
222 339 [SEP] [MASK],339
222 15 [SEP] [MASK],222
222 122 [SEP] [MASK],222
222 55 [SEP] [MASK],222
222 3 [SEP] [MASK],222
222 51 [SEP] [MASK],222
222 224 [SEP] [MASK],224
222 301 [SEP] [MASK],301
222 114 [SEP] [MASK],222
222 81 [SEP] [MASK],222
222 244 [SEP] [MASK],244
222 12 [SEP] [MASK],222
222 322 [SEP] [MASK],322
222 73 [SEP] [MASK],222
222 53 [SEP] [MASK],222
222 258 [SEP] [MASK],258
222 141 [SEP] [MASK],222
222 111 [SEP] [MASK],222
222 44 [SEP] [MASK],222
222 24 [SEP] [MASK],222
222 77 [SEP] [MASK],222
222 318 [SEP] [MASK],318
222 194 [SEP] [MASK],222
222 42 [SEP] [MASK],222
222 249 [SEP] [MASK],249
222 178 [SEP] [MASK],222
222 134 [SEP] [MASK],222
222 236 [SEP] [MASK],236
222 257 [SEP] [MASK],257
222 281 [SEP] [MASK],281
222 78 [SEP] [MASK],222
222 4 [SEP] [MASK],222
222 71 [SEP] [MASK],222
222 125 [SEP] [MASK],222
222 86 [SEP] [MASK],222
222 242 [SEP] [MASK],242
222 36 [SEP] [MASK],222
222 144 [SEP] [MASK],222
222 330 [SEP] [MASK],330
222 156 [SEP] [MASK],222
222 118 [SEP] [MASK],222
222 102 [SEP] [MASK],222
222 127 [SEP] [MASK],222
222 219 [SEP] [MASK],222
222 28 [SEP] [MASK],222
222 197 [SEP] [MASK],222
222 96 [SEP] [MASK],222
222 314 [SEP] [MASK],314
222 306 [SEP] [MASK],306
222 84 [SEP] [MASK],222
222 241 [SEP] [MASK],241
222 10 [SEP] [MASK],222
222 177 [SEP] [MASK],222
222 307 [SEP] [MASK],307
222 320 [SEP] [MASK],320
222 302 [SEP] [MASK],302
222 128 [SEP] [MASK],222
222 234 [SEP] [MASK],234
222 0 [SEP] [MASK],222
222 161 [SEP] [MASK],222
222 140 [SEP] [MASK],222
222 247 [SEP] [MASK],247
222 336 [SEP] [MASK],336
222 120 [SEP] [MASK],222
222 334 [SEP] [MASK],334
222 69 [SEP] [MASK],222
222 121 [SEP] [MASK],222
222 313 [SEP] [MASK],313
222 166 [SEP] [MASK],222
222 65 [SEP] [MASK],222
222 270 [SEP] [MASK],270
222 165 [SEP] [MASK],222
222 272 [SEP] [MASK],272
222 2 [SEP] [MASK],222
222 176 [SEP] [MASK],222
222 261 [SEP] [MASK],261
222 131 [SEP] [MASK],222
222 233 [SEP] [MASK],233
222 310 [SEP] [MASK],310
222 262 [SEP] [MASK],262
222 108 [SEP] [MASK],222
222 54 [SEP] [MASK],222
222 198 [SEP] [MASK],222
222 25 [SEP] [MASK],222
222 273 [SEP] [MASK],273
222 181 [SEP] [MASK],222
222 260 [SEP] [MASK],260
222 186 [SEP] [MASK],222
222 253 [SEP] [MASK],253
222 155 [SEP] [MASK],222
222 205 [SEP] [MASK],222
222 214 [SEP] [MASK],222
222 311 [SEP] [MASK],311
222 33 [SEP] [MASK],222
222 160 [SEP] [MASK],222
222 35 [SEP] [MASK],222
222 150 [SEP] [MASK],222
222 23 [SEP] [MASK],222
222 27 [SEP] [MASK],222
222 45 [SEP] [MASK],222
222 291 [SEP] [MASK],291
222 316 [SEP] [MASK],316
222 62 [SEP] [MASK],222
222 56 [SEP] [MASK],222
222 212 [SEP] [MASK],222
222 146 [SEP] [MASK],222
222 39 [SEP] [MASK],222
222 72 [SEP] [MASK],222
222 104 [SEP] [MASK],222
222 66 [SEP] [MASK],222
222 312 [SEP] [MASK],312
222 240 [SEP] [MASK],240
222 31 [SEP] [MASK],222
222 48 [SEP] [MASK],222
222 319 [SEP] [MASK],319
222 158 [SEP] [MASK],222
222 196 [SEP] [MASK],222
222 124 [SEP] [MASK],222
222 331 [SEP] [MASK],331
222 218 [SEP] [MASK],222
222 99 [SEP] [MASK],222
222 94 [SEP] [MASK],222
222 32 [SEP] [MASK],222
222 149 [SEP] [MASK],222
222 280 [SEP] [MASK],280
222 171 [SEP] [MASK],222
222 216 [SEP] [MASK],222
222 239 [SEP] [MASK],239
222 135 [SEP] [MASK],222
222 88 [SEP] [MASK],222
222 324 [SEP] [MASK],324
222 151 [SEP] [MASK],222
222 157 [SEP] [MASK],222
222 264 [SEP] [MASK],264
222 109 [SEP] [MASK],222
222 26 [SEP] [MASK],222
222 132 [SEP] [MASK],222
222 221 [SEP] [MASK],222
222 49 [SEP] [MASK],222
222 220 [SEP] [MASK],222
222 116 [SEP] [MASK],222
222 153 [SEP] [MASK],222
222 152 [SEP] [MASK],222
222 340 [SEP] [MASK],340
222 204 [SEP] [MASK],222
222 294 [SEP] [MASK],294
222 100 [SEP] [MASK],222
222 321 [SEP] [MASK],321
222 207 [SEP] [MASK],222
222 74 [SEP] [MASK],222
222 41 [SEP] [MASK],222
222 231 [SEP] [MASK],231
222 106 [SEP] [MASK],222
222 254 [SEP] [MASK],254
222 283 [SEP] [MASK],283
222 184 [SEP] [MASK],222
222 167 [SEP] [MASK],222
222 255 [SEP] [MASK],255
222 163 [SEP] [MASK],222
222 14 [SEP] [MASK],222
222 1 [SEP] [MASK],222
222 159 [SEP] [MASK],222
222 333 [SEP] [MASK],333
222 189 [SEP] [MASK],222
222 292 [SEP] [MASK],292
222 22 [SEP] [MASK],222
222 182 [SEP] [MASK],222
222 95 [SEP] [MASK],222
222 230 [SEP] [MASK],230
222 209 [SEP] [MASK],222
222 256 [SEP] [MASK],256
222 80 [SEP] [MASK],222
222 137 [SEP] [MASK],222
222 168 [SEP] [MASK],222
222 279 [SEP] [MASK],279
222 235 [SEP] [MASK],235
222 29 [SEP] [MASK],222
222 85 [SEP] [MASK],222
222 298 [SEP] [MASK],298
222 274 [SEP] [MASK],274
222 303 [SEP] [MASK],303
222 169 [SEP] [MASK],222
222 278 [SEP] [MASK],278
222 170 [SEP] [MASK],222
222 228 [SEP] [MASK],228
222 91 [SEP] [MASK],222
222 226 [SEP] [MASK],226
222 300 [SEP] [MASK],300
222 266 [SEP] [MASK],266
222 252 [SEP] [MASK],252
222 179 [SEP] [MASK],222
222 7 [SEP] [MASK],222
222 21 [SEP] [MASK],222
108 180 [SEP] [MASK],180
108 67 [SEP] [MASK],108
108 6 [SEP] [MASK],108
108 68 [SEP] [MASK],108
108 282 [SEP] [MASK],282
108 293 [SEP] [MASK],293
108 82 [SEP] [MASK],108
108 295 [SEP] [MASK],295
108 162 [SEP] [MASK],162
108 63 [SEP] [MASK],108
108 195 [SEP] [MASK],195
108 58 [SEP] [MASK],108
108 202 [SEP] [MASK],202
108 115 [SEP] [MASK],115
108 215 [SEP] [MASK],215
108 308 [SEP] [MASK],308
108 268 [SEP] [MASK],268
108 97 [SEP] [MASK],108
108 251 [SEP] [MASK],251
108 38 [SEP] [MASK],108
108 203 [SEP] [MASK],203
108 93 [SEP] [MASK],108
108 246 [SEP] [MASK],246
108 192 [SEP] [MASK],192
108 309 [SEP] [MASK],309
108 52 [SEP] [MASK],108
108 143 [SEP] [MASK],143
108 126 [SEP] [MASK],126
108 129 [SEP] [MASK],129
108 16 [SEP] [MASK],108
108 50 [SEP] [MASK],108
108 87 [SEP] [MASK],108
108 13 [SEP] [MASK],108
108 200 [SEP] [MASK],200
108 46 [SEP] [MASK],108
108 145 [SEP] [MASK],145
108 142 [SEP] [MASK],142
108 173 [SEP] [MASK],173
108 191 [SEP] [MASK],191
108 34 [SEP] [MASK],108
108 172 [SEP] [MASK],172
108 5 [SEP] [MASK],108
108 276 [SEP] [MASK],276
108 329 [SEP] [MASK],329
108 130 [SEP] [MASK],130
108 339 [SEP] [MASK],339
108 15 [SEP] [MASK],108
108 122 [SEP] [MASK],122
108 55 [SEP] [MASK],108
108 3 [SEP] [MASK],108
108 51 [SEP] [MASK],108
108 224 [SEP] [MASK],224
108 301 [SEP] [MASK],301
108 114 [SEP] [MASK],114
108 81 [SEP] [MASK],108
108 244 [SEP] [MASK],244
108 12 [SEP] [MASK],108
108 322 [SEP] [MASK],322
108 73 [SEP] [MASK],108
108 53 [SEP] [MASK],108
108 258 [SEP] [MASK],258
108 141 [SEP] [MASK],141
108 111 [SEP] [MASK],111
108 44 [SEP] [MASK],108
108 24 [SEP] [MASK],108
108 77 [SEP] [MASK],108
108 318 [SEP] [MASK],318
108 194 [SEP] [MASK],194
108 42 [SEP] [MASK],108
108 249 [SEP] [MASK],249
108 178 [SEP] [MASK],178
108 134 [SEP] [MASK],134
108 236 [SEP] [MASK],236
108 257 [SEP] [MASK],257
108 281 [SEP] [MASK],281
108 78 [SEP] [MASK],108
108 4 [SEP] [MASK],108
108 71 [SEP] [MASK],108
108 125 [SEP] [MASK],125
108 86 [SEP] [MASK],108
108 242 [SEP] [MASK],242
108 36 [SEP] [MASK],108
108 144 [SEP] [MASK],144
108 330 [SEP] [MASK],330
108 156 [SEP] [MASK],156
108 118 [SEP] [MASK],118
108 102 [SEP] [MASK],108
108 127 [SEP] [MASK],127
108 219 [SEP] [MASK],219
108 28 [SEP] [MASK],108
108 197 [SEP] [MASK],197
108 96 [SEP] [MASK],108
108 314 [SEP] [MASK],314
108 306 [SEP] [MASK],306
108 84 [SEP] [MASK],108
108 241 [SEP] [MASK],241
108 10 [SEP] [MASK],108
108 177 [SEP] [MASK],177
108 307 [SEP] [MASK],307
108 320 [SEP] [MASK],320
108 302 [SEP] [MASK],302
108 128 [SEP] [MASK],128
108 234 [SEP] [MASK],234
108 0 [SEP] [MASK],108
108 161 [SEP] [MASK],161
108 140 [SEP] [MASK],140
108 247 [SEP] [MASK],247
108 336 [SEP] [MASK],336
108 120 [SEP] [MASK],120
108 334 [SEP] [MASK],334
108 69 [SEP] [MASK],108
108 121 [SEP] [MASK],121
108 313 [SEP] [MASK],313
108 166 [SEP] [MASK],166
108 65 [SEP] [MASK],108
108 270 [SEP] [MASK],270
108 165 [SEP] [MASK],165
108 272 [SEP] [MASK],272
108 2 [SEP] [MASK],108
108 176 [SEP] [MASK],176
108 261 [SEP] [MASK],261
108 131 [SEP] [MASK],131
108 233 [SEP] [MASK],233
108 310 [SEP] [MASK],310
108 262 [SEP] [MASK],262
108 222 [SEP] [MASK],222
108 54 [SEP] [MASK],108
108 198 [SEP] [MASK],198
108 25 [SEP] [MASK],108
108 273 [SEP] [MASK],273
108 181 [SEP] [MASK],181
108 260 [SEP] [MASK],260
108 186 [SEP] [MASK],186
108 253 [SEP] [MASK],253
108 155 [SEP] [MASK],155
108 205 [SEP] [MASK],205
108 214 [SEP] [MASK],214
108 311 [SEP] [MASK],311
108 33 [SEP] [MASK],108
108 160 [SEP] [MASK],160
108 35 [SEP] [MASK],108
108 150 [SEP] [MASK],150
108 23 [SEP] [MASK],108
108 27 [SEP] [MASK],108
108 45 [SEP] [MASK],108
108 291 [SEP] [MASK],291
108 316 [SEP] [MASK],316
108 62 [SEP] [MASK],108
108 56 [SEP] [MASK],108
108 212 [SEP] [MASK],212
108 146 [SEP] [MASK],146
108 39 [SEP] [MASK],108
108 72 [SEP] [MASK],108
108 104 [SEP] [MASK],108
108 66 [SEP] [MASK],108
108 312 [SEP] [MASK],312
108 240 [SEP] [MASK],240
108 31 [SEP] [MASK],108
108 48 [SEP] [MASK],108
108 319 [SEP] [MASK],319
108 158 [SEP] [MASK],158
108 196 [SEP] [MASK],196
108 124 [SEP] [MASK],124
108 331 [SEP] [MASK],331
108 218 [SEP] [MASK],218
108 99 [SEP] [MASK],108
108 94 [SEP] [MASK],108
108 32 [SEP] [MASK],108
108 149 [SEP] [MASK],149
108 280 [SEP] [MASK],280
108 171 [SEP] [MASK],171
108 216 [SEP] [MASK],216
108 239 [SEP] [MASK],239
108 135 [SEP] [MASK],135
108 88 [SEP] [MASK],108
108 324 [SEP] [MASK],324
108 151 [SEP] [MASK],151
108 157 [SEP] [MASK],157
108 264 [SEP] [MASK],264
108 109 [SEP] [MASK],109
108 26 [SEP] [MASK],108
108 132 [SEP] [MASK],132
108 221 [SEP] [MASK],221
108 49 [SEP] [MASK],108
108 220 [SEP] [MASK],220
108 116 [SEP] [MASK],116
108 153 [SEP] [MASK],153
108 152 [SEP] [MASK],152
108 340 [SEP] [MASK],340
108 204 [SEP] [MASK],204
108 294 [SEP] [MASK],294
108 100 [SEP] [MASK],108
108 321 [SEP] [MASK],321
108 207 [SEP] [MASK],207
108 74 [SEP] [MASK],108
108 41 [SEP] [MASK],108
108 231 [SEP] [MASK],231
108 106 [SEP] [MASK],108
108 254 [SEP] [MASK],254
108 283 [SEP] [MASK],283
108 184 [SEP] [MASK],184
108 167 [SEP] [MASK],167
108 255 [SEP] [MASK],255
108 163 [SEP] [MASK],163
108 14 [SEP] [MASK],108
108 1 [SEP] [MASK],108
108 159 [SEP] [MASK],159
108 333 [SEP] [MASK],333
108 189 [SEP] [MASK],189
108 292 [SEP] [MASK],292
108 22 [SEP] [MASK],108
108 182 [SEP] [MASK],182
108 95 [SEP] [MASK],108
108 230 [SEP] [MASK],230
108 209 [SEP] [MASK],209
108 256 [SEP] [MASK],256
108 80 [SEP] [MASK],108
108 137 [SEP] [MASK],137
108 168 [SEP] [MASK],168
108 279 [SEP] [MASK],279
108 235 [SEP] [MASK],235
108 29 [SEP] [MASK],108
108 85 [SEP] [MASK],108
108 298 [SEP] [MASK],298
108 274 [SEP] [MASK],274
108 303 [SEP] [MASK],303
108 169 [SEP] [MASK],169
108 278 [SEP] [MASK],278
108 170 [SEP] [MASK],170
108 228 [SEP] [MASK],228
108 91 [SEP] [MASK],108
108 226 [SEP] [MASK],226
108 300 [SEP] [MASK],300
108 266 [SEP] [MASK],266
108 252 [SEP] [MASK],252
108 179 [SEP] [MASK],179
108 7 [SEP] [MASK],108
108 21 [SEP] [MASK],108
54 180 [SEP] [MASK],180
54 67 [SEP] [MASK],67
54 6 [SEP] [MASK],54
54 68 [SEP] [MASK],68
54 282 [SEP] [MASK],282
54 293 [SEP] [MASK],293
54 82 [SEP] [MASK],82
54 295 [SEP] [MASK],295
54 162 [SEP] [MASK],162
54 63 [SEP] [MASK],63
54 195 [SEP] [MASK],195
54 58 [SEP] [MASK],58
54 202 [SEP] [MASK],202
54 115 [SEP] [MASK],115
54 215 [SEP] [MASK],215
54 308 [SEP] [MASK],308
54 268 [SEP] [MASK],268
54 97 [SEP] [MASK],97
54 251 [SEP] [MASK],251
54 38 [SEP] [MASK],54
54 203 [SEP] [MASK],203
54 93 [SEP] [MASK],93
54 246 [SEP] [MASK],246
54 192 [SEP] [MASK],192
54 309 [SEP] [MASK],309
54 52 [SEP] [MASK],54
54 143 [SEP] [MASK],143
54 126 [SEP] [MASK],126
54 129 [SEP] [MASK],129
54 16 [SEP] [MASK],54
54 50 [SEP] [MASK],54
54 87 [SEP] [MASK],87
54 13 [SEP] [MASK],54
54 200 [SEP] [MASK],200
54 46 [SEP] [MASK],54
54 145 [SEP] [MASK],145
54 142 [SEP] [MASK],142
54 173 [SEP] [MASK],173
54 191 [SEP] [MASK],191
54 34 [SEP] [MASK],54
54 172 [SEP] [MASK],172
54 5 [SEP] [MASK],54
54 276 [SEP] [MASK],276
54 329 [SEP] [MASK],329
54 130 [SEP] [MASK],130
54 339 [SEP] [MASK],339
54 15 [SEP] [MASK],54
54 122 [SEP] [MASK],122
54 55 [SEP] [MASK],55
54 3 [SEP] [MASK],54
54 51 [SEP] [MASK],54
54 224 [SEP] [MASK],224
54 301 [SEP] [MASK],301
54 114 [SEP] [MASK],114
54 81 [SEP] [MASK],81
54 244 [SEP] [MASK],244
54 12 [SEP] [MASK],54
54 322 [SEP] [MASK],322
54 73 [SEP] [MASK],73
54 53 [SEP] [MASK],54
54 258 [SEP] [MASK],258
54 141 [SEP] [MASK],141
54 111 [SEP] [MASK],111
54 44 [SEP] [MASK],54
54 24 [SEP] [MASK],54
54 77 [SEP] [MASK],77
54 318 [SEP] [MASK],318
54 194 [SEP] [MASK],194
54 42 [SEP] [MASK],54
54 249 [SEP] [MASK],249
54 178 [SEP] [MASK],178
54 134 [SEP] [MASK],134
